Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,perfusion_consensus_max,perfusion_consensus_height,perfusion_mean
0,79.05138339920948,0.42542085588266637,0.5105757044555934,1.4470015601216164,0.6359618491903505,759,0.0,160.20000000000002,108.36811594202898,4.521505169462119,0.02230627483663824,0.0,0.0,0.0,1,4.567592548266229,0.0,4.521505169462119
0,78.94736842105263,0.3889942584646202,0.5014633239368848,1.5089655033964702,0.7910380349123529,760,53.37274480025462,155.20000000000002,108.53078947368421,4.313852541059813,0.1543392725020114,0.0,-3.0,0.4460233287298357,1,4.476394525541735,0.3238448877367821,4.313852541059813
0,78.125,0.38928539573793647,0.4916556392594491,1.545425730603629,0.9018457275388898,768,52.01708715564271,158.1,110.82643229166666,4.302616572669504,0.12857399026593969,0.0,-3.0,0.36213487708555964,1,4.4599252767695825,0.24397246208885015,4.302616572669504
0,76.92307692307692,0.3703317315854556,0.5258918206075338,1.5651794231141687,1.0020122783499747,780,55.19886529887249,159.20000000000002,109.58064102564104,4.266042637206257,0.1603309283035437,0.0,-3.0,0.5609732924956828,1,4.458774700704533,0.2956925437474185,4.266042637206257
0,76.53061224489795,0.4248904365086996,0.5924970573967631,1.464185326910782,0.6445929611603516,784,55.21771870338389,159.20000000000002,107.80140306122448,4.243755466974734,0.16275232375568963,0.0,-3.0,0.562172047664002,1,4.447565614576995,0.36402772529825,4.243755466974734
0,76.72634271099744,0.40675052426963815,0.563464585547537,1.5601490196266774,0.9867423467229637,782,55.38059190348669,150.1,104.97263427109975,4.265594170168768,0.15610966506623197,0.0,-3.0,0.5725383697455123,1,4.459497975660672,0.3707407548897299,4.265594170168768
0,76.92307692307692,0.3978518985095321,0.533258453413954,1.5290784729182096,0.8298196820543939,780,56.78765447429212,164.79999999999998,104.99141025641026,4.210815100581819,0.17916280466874215,0.0,-3.0,0.6628768944535202,1,4.436434601628686,0.42924331081809264,4.210815100581819
0,76.14213197969544,0.40568592561265787,0.5676569420691053,1.4914942521681664,0.731474884659479,788,56.69693351347795,144.6,102.91205583756344,4.223548453038652,0.17373017715748282,0.0,-3.0,0.6570093747809167,1,4.444033892486779,0.44264470624419605,4.223548453038652
0,77.02182284980745,0.39159447829170513,0.5479195883108066,1.5572088491993366,0.9712224715636353,779,56.956821684355944,144.6,103.5326059050064,4.226311507315282,0.148768544119624,0.0,-3.0,0.673834055301108,1,4.418664024783449,0.4163452452412173,4.226311507315282
0,76.62835249042146,0.38859631100057523,0.5545054697167625,1.5361454240133143,0.881871663665545,783,58.061214978851496,151.7,105.35095785440612,4.234531424681764,0.15771409903998376,0.0,-3.0,0.7458850695741902,1,4.430025439567074,0.4803968845591995,4.234531424681764
0,76.43312101910828,0.42094421979107727,0.5855216392888303,1.4973031194754631,0.730257101426889,785,56.93487546595937,151.7,105.64254777070063,4.23688842745739,0.15323080852759477,0.0,-3.0,0.6724113939179467,1,4.432515378402467,0.43541790114130663,4.23688842745739
0,77.02182284980745,0.4025320744303933,0.5445497538457651,1.5203732055419708,0.8638394461470238,779,56.237998584958184,150.6,105.73709884467266,4.196798223093906,0.16168689975309983,0.0,-3.0,0.6274183295485672,1,4.403585190352602,0.4325626579149455,4.196798223093906
0,77.02182284980745,0.39287348303829833,0.5301867750039743,1.5319591534600774,0.8392899084508083,779,54.73701081235274,155.29999999999998,107.2002567394095,4.188061032255348,0.16014263570493473,0.0,-3.0,0.5316845350497366,1,4.389367051114713,0.39903621987587146,4.188061032255348
0,76.04562737642586,0.41143409102527384,0.5603908504064955,1.513003430842139,0.7917748077775872,789,53.99530795767565,155.29999999999998,107.19302915082383,4.181479716313277,0.1658239286150348,0.0,-3.0,0.4849567782932285,1,4.38579147679307,0.3639646695988885,4.181479716313277
0,76.62835249042146,0.41201519362149014,0.5373088701825596,1.536741937177145,0.926609645096709,783,57.45431242198818,155.20000000000002,107.87892720306513,4.173855602923103,0.1851743655999164,0.0,-3.0,0.7061786626827283,1,4.3930827141760345,0.4708442959505281,4.173855602923103
0,75.75757575757575,0.3700226123335885,0.5403561165059182,1.5827736427468353,1.0231707922235982,792,55.626577302873685,154.20000000000002,109.29722222222222,4.198110653950981,0.15681095020457644,0.0,-3.0,0.5882298370309021,1,4.386039374837116,0.39219589074667516,4.198110653950981
0,75.75757575757575,0.4216618782465387,0.5544877387732152,1.5256081096556147,0.8520942365285569,792,56.42342512267904,154.20000000000002,107.86426767676768,4.231214697672732,0.14916970998957463,0.0,-3.0,0.6393559003556153,1,4.404703147586525,0.40954736492993904,4.231214697672732
0,76.43312101910828,0.4075875113457263,0.5063955320014824,1.6193708034522534,1.138388101446763,785,56.367813157332066,150.6,107.99146496815287,4.280511994528008,0.149324644714479,0.0,-3.0,0.6357730617425111,1,4.449416130905011,0.4238973272203239,4.280511994528008
0,76.82458386683739,0.43024107089925495,0.5366717687012041,1.546211761066041,0.872458969797417,781,56.82270566005202,154.20000000000002,108.68527528809219,4.31064311600503,0.16137280107963387,0.0,-3.0,0.6651454878726418,1,4.487933474790615,0.46554096219286123,4.31064311600503
0,76.82458386683739,0.45805523685203736,0.5606411826044043,1.5370429177956808,0.8529582536221865,781,56.01086013599475,154.1,106.64775928297054,4.31998828403915,0.15167985102559184,0.0,-3.0,0.6128289995613733,1,4.495796295154181,0.42785166757191906,4.31998828403915
