Beats per Second (1000ms),BPM,EGM Mean RV,EGM STD RV,EGM Skewness RV,EGM Kurtosis RV,R-R Interval RV,BP,Max Actual BP,Mean Actual BP,Per Mean,Per STD,Per Skewness,Per Kurtosis,Current Perfusion Grad,Decision,perfusion_consensus_max,perfusion_consensus_height,perfusion_mean
0,357.14285714285717,0.32123756407382004,0.22878183692959378,0.6274594818376427,-1.2210102872325537,168,55.55332444209161,106.89999999999999,100.93869047619049,4.560963025504308,0.03540605302450176,0.0,-3.0,0.5835525611945906,3,4.591576464013093,0.17009393776833281,4.560963025504308
0,77.92207792207792,0.128094053581698,0.21286272246774646,1.7668062963407303,1.6127121990102484,770,52.434511068019695,148.5,102.33623376623376,4.524541656358583,0.03947642113879365,0.0,-3.0,0.3878367248756102,3,4.581002697402983,0.07446044315766542,4.524541656358583
0,77.72020725388602,0.12758605616177152,0.20638733772839885,1.7633842297824198,1.604888082785533,772,47.8900337047097,149.8,101.95466321243524,4.322879819029635,0.15420542676622953,0.0,-3.0,0.11391351806666035,3,4.512090749182394,0.029226078014389145,4.322879819029635
0,78.53403141361257,0.155573671974041,0.2575920228019225,1.8725626577774401,2.217291101607027,764,46.955516669038445,146.8,100.4187172774869,4.246292626407132,0.17702727646204516,0.0,-3.0,0.05913123966214615,3,4.455404655120967,0.01517091728264841,4.246292626407132
0,77.82101167315174,0.17892328988144693,0.31251980602749496,1.8499672285383348,1.9346401426551347,771,46.391565479550096,144.0,98.08586251621271,4.219886346720427,0.20117986184395983,0.0,-3.0,0.026315601144083156,3,4.429697866015603,0.006751620578459239,4.219886346720427
0,77.82101167315174,0.14436304934543154,0.2516237836680875,2.351629929537638,4.918401052609935,771,46.011652281065444,143.5,98.45252918287937,4.202466227122418,0.2131497575700941,0.0,-3.0,0.004310888215142642,3,4.430759367590878,0.0011511596556790238,4.202466227122418
0,77.22007722007721,0.11972806845496758,0.19312861217195662,1.7957655857257284,1.8175800431249582,777,46.9781212146121,147.0,100.69974259974259,4.1854946948936504,0.22659495192948306,0.0,-3.0,0.0604503686658286,3,4.424092639177879,0.03270680912098989,4.1854946948936504
0,78.43137254901961,0.1365073604055157,0.2153545151671421,1.7552426153069056,1.5801718959598077,765,48.21620360853206,145.5,100.14196078431374,4.138796567078353,0.26883088951870837,0.0,-3.0,0.13315413331926287,3,4.430779242064674,0.07227584713241164,4.138796567078353
0,77.41935483870968,0.13732958919227334,0.21877853942634035,1.7505007077633425,1.5574126337176475,775,49.27115017816779,145.0,98.21187096774193,4.165430224471899,0.26707038518318205,0.0,-3.0,0.1958184911805672,3,4.465922173874295,0.11175848635430796,4.165430224471899
0,78.84362680683311,0.16659379657309953,0.2933242963597161,1.9459129229551735,2.576306307196462,761,49.819825630550646,139.0,96.19855453350856,4.2019895917567105,0.2665083294443525,0.0,-3.0,0.2286757909115828,3,4.5079941582181995,0.13051114988397572,4.2019895917567105
0,76.82458386683739,0.19655548643750478,0.3427104583511133,1.836105649978511,1.839178282567925,781,50.304075673947146,144.9,99.37272727272727,4.204832131410717,0.28491370294012014,0.0,-3.0,0.2578284857100913,3,4.52686939431988,0.15434953199114254,4.204832131410717
0,78.53403141361257,0.15331882611888753,0.27079829138247163,2.279292960337935,4.503702487667329,764,51.2397896327212,145.79999999999998,100.7053664921466,4.2441183988847335,0.27204039176553596,0.0,-3.0,0.31457412836570875,3,4.560491310047223,0.18447775749647555,4.2441183988847335
0,77.72020725388602,0.12123370777048458,0.19632052265090347,1.7400393469867919,1.5283289212187938,772,50.384600876546116,146.5,100.10660621761656,4.264730655855648,0.25734864523121154,0.0,-3.0,0.2626903200828141,3,4.562813586455651,0.15588466621012298,4.264730655855648
0,78.53403141361257,0.12992019325693865,0.20729295425852406,1.702691114146701,1.3885590910777719,764,49.68940810658333,142.70000000000002,98.01230366492146,4.251859139872188,0.25754378682633117,0.0,-3.0,0.22084910866481766,3,4.545475646092313,0.12797149777692596,4.251859139872188
0,77.12082262210797,0.13383225798589293,0.21127816175547842,1.759447133237184,1.584714850017444,778,49.09710898078673,143.5,99.37827763496142,4.231840230703274,0.24774033889593183,0.0,-3.0,0.18543431569629598,3,4.515830759126509,0.107126516687158,4.231840230703274
0,77.61966364812419,0.17015312207018474,0.3008288177602068,1.987050207443819,2.7727934371526928,773,48.962307554087026,148.2,101.89883570504529,4.192856499041013,0.27233408021752015,0.0,-3.0,0.17740395661354116,3,4.496808636007314,0.1018680411366315,4.192856499041013
0,78.02340702210664,0.20011715249662188,0.34817822983865837,1.8079842751552064,1.7388108381140306,769,48.21833498425083,148.3,101.62015604681406,4.20642268316252,0.24538266438295864,0.0,-3.0,0.13328006875263457,3,4.4861410272100235,0.07373991306107097,4.20642268316252
0,78.53403141361257,0.15368175152918634,0.27320026460441527,2.2062853828100932,4.096762425398311,764,47.91479646820951,146.0,99.12068062827225,4.180135534338887,0.25403444633419114,0.0,-3.0,0.11537206427761112,3,4.466098497963299,0.06383191592358273,4.180135534338887
0,77.72020725388602,0.12332334141552712,0.19890032396547483,1.7333871934524792,1.4996385569085096,772,47.36012421839007,144.2,98.62085492227979,4.167926229958587,0.26382164443183154,0.0,-3.0,0.08278743557636767,3,4.457311051241,0.04594827587342287,4.167926229958587
0,76.92307692307692,0.12638987965001322,0.2031596082545713,1.772922842748053,1.6538870759223787,780,48.137878035112706,148.2,101.5382051282051,4.178669579606164,0.2660019321473645,0.0,-3.0,0.12852801655814264,3,4.474194469545987,0.07200803073112816,4.178669579606164
